sector_serial,sector,ib,ib_channel,iphi,ieta,bias,offset
33,51,3,3,153,22,67.41,-1590
33,51,3,4,154,23,67.41,-1590
33,51,3,5,154,22,67.41,-1590
33,51,3,6,155,23,67.41,-1590
33,51,3,7,155,22,67.41,-1590
33,51,3,8,156,23,67.41,-1590
33,51,3,9,156,22,67.41,-1590
33,51,3,10,157,23,67.41,-1590
33,51,3,11,157,22,67.41,-1590
33,51,3,12,158,23,67.41,-1590
33,51,3,13,158,22,67.41,-1590
33,51,3,14,159,23,67.41,-1590
33,51,3,15,159,22,67.41,-1590
33,51,3,16,152,21,67.41,-1590
33,51,3,17,152,20,67.41,-1590
33,51,3,18,153,21,67.41,-1590
33,51,3,19,153,20,67.41,-1590
33,51,3,20,154,21,67.41,-1590
33,51,3,21,154,20,67.41,-1590
33,51,3,22,155,21,67.41,-1590
33,51,3,23,155,20,67.41,-1590
33,51,3,24,156,21,67.41,-1590
33,51,3,25,156,20,67.41,-1590
33,51,3,26,157,21,67.41,-1590
33,51,3,27,157,20,67.41,-1590
33,51,3,28,158,21,67.41,-1590
33,51,3,29,158,20,67.41,-1590
33,51,3,30,159,21,67.41,-1590
33,51,3,31,159,20,67.41,-1590
33,51,3,32,152,19,67.41,-1590
33,51,3,33,152,18,67.41,-1590
33,51,3,34,153,19,67.41,-1590
33,51,3,35,153,18,67.41,-1590
33,51,3,36,154,19,67.41,-1590
33,51,3,37,154,18,67.41,-1590
33,51,3,38,155,19,67.41,-1590
33,51,3,39,155,18,67.41,-1590
33,51,3,40,156,19,67.41,-1590
33,51,3,41,156,18,67.41,-1590
33,51,3,42,157,19,67.41,-1590
33,51,3,43,157,18,67.41,-1590
33,51,3,44,158,19,67.41,-1590
33,51,3,45,158,18,67.41,-1590
33,51,3,46,159,19,67.41,-1590
33,51,3,47,159,18,67.41,-1590
33,51,3,48,152,17,67.41,-1590
33,51,3,49,152,16,67.41,-1590
33,51,3,50,153,17,67.41,-1590
33,51,3,51,153,16,67.41,-1590
33,51,3,52,154,17,67.41,-1590
33,51,3,53,154,16,67.41,-1590
33,51,3,54,155,17,67.41,-1590
33,51,3,55,155,16,67.41,-1590
33,51,3,56,156,17,67.41,-1590
33,51,3,57,156,16,67.41,-1590
33,51,3,58,157,17,67.41,-1590
33,51,3,59,157,16,67.41,-1590
33,51,3,60,158,17,67.41,-1590
33,51,3,61,158,16,67.41,-1590
33,51,3,62,159,17,67.41,-1590
33,51,3,63,159,16,67.41,-1590
33,51,4,0,152,15,67.41,-1590
33,51,4,1,152,14,67.41,-1590
33,51,4,2,153,15,67.41,-1590
33,51,4,3,153,14,67.41,-1590
33,51,4,4,154,15,67.41,-1590
33,51,4,5,154,14,67.41,-1590
33,51,4,6,155,15,67.41,-1590
33,51,4,7,155,14,67.41,-1590
33,51,4,8,156,15,67.41,-1590
33,51,4,9,156,14,67.41,-1590
33,51,4,10,157,15,67.41,-1590
33,51,4,11,157,14,67.41,-1590
33,51,4,12,158,15,67.41,-1590
33,51,4,13,158,14,67.41,-1590
33,51,4,14,159,15,67.41,-1590
33,51,4,15,159,14,67.41,-1590
33,51,4,16,152,13,67.41,-1590
33,51,4,17,152,12,67.41,-1590
33,51,4,18,153,13,67.41,-1590
33,51,4,19,153,12,67.41,-1590
33,51,4,20,154,13,67.41,-1590
33,51,4,21,154,12,67.41,-1590
33,51,4,22,155,13,67.41,-1590
33,51,4,23,155,12,67.41,-1590
33,51,4,24,156,13,67.41,-1590
33,51,4,25,156,12,67.41,-1590
33,51,4,26,157,13,67.41,-1590
33,51,4,27,157,12,67.41,-1590
33,51,4,28,158,13,67.41,-1590
33,51,4,29,158,12,67.41,-1590
33,51,4,30,159,13,67.41,-1590
33,51,4,31,159,12,67.41,-1590
33,51,4,32,152,11,67.41,-1590
33,51,4,33,152,10,67.41,-1590
33,51,4,34,153,11,67.41,-1590
33,51,4,35,153,10,67.41,-1590
33,51,4,36,154,11,67.41,-1590
33,51,4,37,154,10,67.41,-1590
33,51,4,38,155,11,67.41,-1590
33,51,4,39,155,10,67.41,-1590
33,51,4,40,156,11,67.41,-1590
33,51,4,41,156,10,67.41,-1590
33,51,4,42,157,11,67.41,-1590
33,51,4,43,157,10,67.41,-1590
33,51,4,44,158,11,67.41,-1590
33,51,4,45,158,10,67.41,-1590
33,51,4,46,159,11,67.41,-1590
33,51,4,47,159,10,67.41,-1590
33,51,4,48,152,9,67.41,-1590
33,51,4,49,152,8,67.41,-1590
33,51,4,50,153,9,67.41,-1590
33,51,4,51,153,8,67.41,-1590
33,51,4,52,154,9,67.41,-1590
33,51,4,53,154,8,67.41,-1590
33,51,4,54,155,9,67.41,-1590
33,51,4,55,155,8,67.41,-1590
33,51,4,56,156,9,67.41,-1590
33,51,4,57,156,8,67.41,-1590
33,51,4,58,157,9,67.41,-1590
33,51,4,59,157,8,67.41,-1590
33,51,4,60,158,9,67.41,-1590
33,51,4,61,158,8,67.41,-1590
33,51,4,62,159,9,67.41,-1590
33,51,4,63,159,8,67.41,-1590
33,51,5,0,152,7,67.41,-1590
33,51,5,1,152,6,67.41,-1590
33,51,5,2,153,7,67.41,-1590
33,51,5,3,153,6,67.41,-1590
33,51,5,4,154,7,67.41,-1590
33,51,5,5,154,6,67.41,-1590
33,51,5,6,155,7,67.41,-1590
33,51,5,7,155,6,67.41,-1590
33,51,5,8,156,7,67.41,-1590
33,51,5,9,156,6,67.41,-1590
33,51,5,10,157,7,67.41,-1590
33,51,5,11,157,6,67.41,-1590
33,51,5,12,158,7,67.41,-1590
33,51,5,13,158,6,67.41,-1590
33,51,5,14,159,7,67.41,-1590
33,51,5,15,159,6,67.41,-1590
33,51,5,16,152,5,67.41,-1590
33,51,5,17,152,4,67.41,-1590
33,51,5,18,153,5,67.41,-1590
33,51,5,19,153,4,67.41,-1590
33,51,5,20,154,5,67.41,-1590
33,51,5,21,154,4,67.41,-1590
33,51,5,22,155,5,67.41,-1590
33,51,5,23,155,4,67.41,-1590
33,51,5,24,156,5,67.41,-1590
33,51,5,25,156,4,67.41,-1590
33,51,5,26,157,5,67.41,-1590
33,51,5,27,157,4,67.41,-1590
33,51,5,28,158,5,67.41,-1590
33,51,5,29,158,4,67.41,-1590
33,51,5,30,159,5,67.41,-1590
33,51,5,31,159,4,67.41,-1590
33,51,5,32,152,3,67.41,-1590
33,51,5,33,152,2,67.41,-1590
33,51,5,34,153,3,67.41,-1590
33,51,5,35,153,2,67.41,-1590
33,51,5,36,154,3,67.41,-1590
33,51,5,37,154,2,67.41,-1590
33,51,5,38,155,3,67.41,-1590
33,51,5,39,155,2,67.41,-1590
33,51,5,40,156,3,67.41,-1590
33,51,5,41,156,2,67.41,-1590
33,51,5,42,157,3,67.41,-1590
33,51,5,43,157,2,67.41,-1590
33,51,5,44,158,3,67.41,-1590
33,51,5,45,158,2,67.41,-1590
33,51,5,46,159,3,67.41,-1590
33,51,5,47,159,2,67.41,-1590
33,51,5,48,152,1,67.41,-1590
33,51,5,49,152,0,67.41,-1590
33,51,5,50,153,1,67.41,-1590
33,51,5,51,153,0,67.41,-1590
33,51,5,52,154,1,67.41,-1590
33,51,5,53,154,0,67.41,-1590
33,51,5,54,155,1,67.41,-1590
33,51,5,55,155,0,67.41,-1590
33,51,5,56,156,1,67.41,-1590
33,51,5,57,156,0,67.41,-1590
33,51,5,58,157,1,67.41,-1590
33,51,5,59,157,0,67.41,-1590
33,51,5,60,158,1,67.41,-1590
33,51,5,61,158,0,67.41,-1590
33,51,5,62,159,1,67.41,-1590
33,51,5,63,159,0,67.41,-1590
34,29,0,0,239,48,67.58,-1420
34,29,0,1,239,49,67.58,-1420
34,29,0,2,238,48,67.58,-1420
34,29,0,3,238,49,67.58,-1420
34,29,0,4,237,48,67.58,-1420
34,29,0,5,237,49,67.58,-1420
34,29,0,6,236,48,67.58,-1420
34,29,0,7,236,49,67.58,-1420
34,29,0,8,235,48,67.58,-1420
34,29,0,9,235,49,67.58,-1420
34,29,0,10,234,48,67.58,-1420
34,29,0,11,234,49,67.58,-1420
34,29,0,12,233,48,67.58,-1420
34,29,0,13,233,49,67.58,-1420
34,29,0,14,232,48,67.58,-1420
34,29,0,15,232,49,67.58,-1420
34,29,0,16,239,50,67.58,-1420
34,29,0,17,239,51,67.58,-1420
34,29,0,18,238,50,67.58,-1420
34,29,0,19,238,51,67.58,-1420
34,29,0,20,237,50,67.58,-1420
34,29,0,21,237,51,67.58,-1420
34,29,0,22,236,50,67.58,-1420
34,29,0,23,236,51,67.58,-1420
34,29,0,24,235,50,67.58,-1420
34,29,0,25,235,51,67.58,-1420
34,29,0,26,234,50,67.58,-1420
34,29,0,27,234,51,67.58,-1420
34,29,0,28,233,50,67.58,-1420
34,29,0,29,233,51,67.58,-1420
34,29,0,30,232,50,67.58,-1420
34,29,0,31,232,51,67.58,-1420
34,29,0,32,239,52,67.58,-1420
34,29,0,33,239,53,67.58,-1420
34,29,0,34,238,52,67.58,-1420
34,29,0,35,238,53,67.58,-1420
34,29,0,36,237,52,67.58,-1420
34,29,0,37,237,53,67.58,-1420
34,29,0,38,236,52,67.58,-1420
34,29,0,39,236,53,67.58,-1420
34,29,0,40,235,52,67.58,-1420
34,29,0,41,235,53,67.58,-1420
34,29,0,42,234,52,67.58,-1420
34,29,0,43,234,53,67.58,-1420
34,29,0,44,233,52,67.58,-1420
34,29,0,45,233,53,67.58,-1420
34,29,0,46,232,52,67.58,-1420
34,29,0,47,232,53,67.58,-1420
34,29,0,48,239,54,67.58,-1420
34,29,0,49,239,55,67.58,-1420
34,29,0,50,238,54,67.58,-1420
34,29,0,51,238,55,67.58,-1420
34,29,0,52,237,54,67.58,-1420
34,29,0,53,237,55,67.58,-1420
34,29,0,54,236,54,67.58,-1420
34,29,0,55,236,55,67.58,-1420
34,29,0,56,235,54,67.58,-1420
34,29,0,57,235,55,67.58,-1420
34,29,0,58,234,54,67.58,-1420
34,29,0,59,234,55,67.58,-1420
34,29,0,60,233,54,67.58,-1420
34,29,0,61,233,55,67.58,-1420
34,29,0,62,232,54,67.58,-1420
34,29,0,63,232,55,67.58,-1420
34,29,1,0,239,56,67.23,-1770
34,29,1,1,239,57,67.23,-1770
34,29,1,2,238,56,67.23,-1770
34,29,1,3,238,57,67.23,-1770
34,29,1,4,237,56,67.23,-1770
34,29,1,5,237,57,67.23,-1770
34,29,1,6,236,56,67.23,-1770
34,29,1,7,236,57,67.23,-1770
34,29,1,8,235,56,67.23,-1770
34,29,1,9,235,57,67.23,-1770
34,29,1,10,234,56,67.23,-1770
34,29,1,11,234,57,67.23,-1770
34,29,1,12,233,56,67.23,-1770
34,29,1,13,233,57,67.23,-1770
34,29,1,14,232,56,67.23,-1770
34,29,1,15,232,57,67.23,-1770
34,29,1,16,239,58,67.23,-1770
34,29,1,17,239,59,67.23,-1770
34,29,1,18,238,58,67.23,-1770
34,29,1,19,238,59,67.23,-1770
34,29,1,20,237,58,67.23,-1770
34,29,1,21,237,59,67.23,-1770
34,29,1,22,236,58,67.23,-1770
34,29,1,23,236,59,67.23,-1770
34,29,1,24,235,58,67.23,-1770
34,29,1,25,235,59,67.23,-1770
34,29,1,26,234,58,67.23,-1770
34,29,1,27,234,59,67.23,-1770
34,29,1,28,233,58,67.23,-1770
34,29,1,29,233,59,67.23,-1770
34,29,1,30,232,58,67.23,-1770
34,29,1,31,232,59,67.23,-1770
34,29,1,32,239,60,67.23,-1770
34,29,1,33,239,61,67.23,-1770
34,29,1,34,238,60,67.23,-1770
34,29,1,35,238,61,67.23,-1770
34,29,1,36,237,60,67.23,-1770
34,29,1,37,237,61,67.23,-1770
34,29,1,38,236,60,67.23,-1770
34,29,1,39,236,61,67.23,-1770
34,29,1,40,235,60,67.23,-1770
34,29,1,41,235,61,67.23,-1770
34,29,1,42,234,60,67.23,-1770
34,29,1,43,234,61,67.23,-1770
34,29,1,44,233,60,67.23,-1770
34,29,1,45,233,61,67.23,-1770
34,29,1,46,232,60,67.23,-1770
34,29,1,47,232,61,67.23,-1770
34,29,1,48,239,62,67.23,-1770
34,29,1,49,239,63,67.23,-1770
34,29,1,50,238,62,67.23,-1770
34,29,1,51,238,63,67.23,-1770
34,29,1,52,237,62,67.23,-1770
34,29,1,53,237,63,67.23,-1770
34,29,1,54,236,62,67.23,-1770
34,29,1,55,236,63,67.23,-1770
34,29,1,56,235,62,67.23,-1770
34,29,1,57,235,63,67.23,-1770
34,29,1,58,234,62,67.23,-1770
34,29,1,59,234,63,67.23,-1770
34,29,1,60,233,62,67.23,-1770
34,29,1,61,233,63,67.23,-1770
34,29,1,62,232,62,67.23,-1770
34,29,1,63,232,63,67.23,-1770
34,29,2,0,239,64,67.23,-1770
34,29,2,1,239,65,67.23,-1770
34,29,2,2,238,64,67.23,-1770
34,29,2,3,238,65,67.23,-1770
34,29,2,4,237,64,67.23,-1770
34,29,2,5,237,65,67.23,-1770
34,29,2,6,236,64,67.23,-1770
34,29,2,7,236,65,67.23,-1770
34,29,2,8,235,64,67.23,-1770
34,29,2,9,235,65,67.23,-1770
34,29,2,10,234,64,67.23,-1770
34,29,2,11,234,65,67.23,-1770
34,29,2,12,233,64,67.23,-1770
34,29,2,13,233,65,67.23,-1770
34,29,2,14,232,64,67.23,-1770
34,29,2,15,232,65,67.23,-1770
34,29,2,16,239,66,67.23,-1770
34,29,2,17,239,67,67.23,-1770
34,29,2,18,238,66,67.23,-1770
34,29,2,19,238,67,67.23,-1770
34,29,2,20,237,66,67.23,-1770
34,29,2,21,237,67,67.23,-1770
34,29,2,22,236,66,67.23,-1770
34,29,2,23,236,67,67.23,-1770
34,29,2,24,235,66,67.23,-1770
34,29,2,25,235,67,67.23,-1770
34,29,2,26,234,66,67.23,-1770
34,29,2,27,234,67,67.23,-1770
34,29,2,28,233,66,67.23,-1770
34,29,2,29,233,67,67.23,-1770
34,29,2,30,232,66,67.23,-1770
34,29,2,31,232,67,67.23,-1770
34,29,2,32,239,68,67.23,-1770
34,29,2,33,239,69,67.23,-1770
34,29,2,34,238,68,67.23,-1770
34,29,2,35,238,69,67.23,-1770
34,29,2,36,237,68,67.23,-1770
34,29,2,37,237,69,67.23,-1770
34,29,2,38,236,68,67.23,-1770
34,29,2,39,236,69,67.23,-1770
34,29,2,40,235,68,67.23,-1770
34,29,2,41,235,69,67.23,-1770
34,29,2,42,234,68,67.23,-1770
34,29,2,43,234,69,67.23,-1770
34,29,2,44,233,68,67.23,-1770
34,29,2,45,233,69,67.23,-1770
34,29,2,46,232,68,67.23,-1770
34,29,2,47,232,69,67.23,-1770
34,29,2,48,239,70,67.23,-1770
34,29,2,49,239,71,67.23,-1770
34,29,2,50,238,70,67.23,-1770
34,29,2,51,238,71,67.23,-1770
34,29,2,52,237,70,67.23,-1770
34,29,2,53,237,71,67.23,-1770
34,29,2,54,236,70,67.23,-1770
34,29,2,55,236,71,67.23,-1770
34,29,2,56,235,70,67.23,-1770
34,29,2,57,235,71,67.23,-1770
34,29,2,58,234,70,67.23,-1770
34,29,2,59,234,71,67.23,-1770
34,29,2,60,233,70,67.23,-1770
34,29,2,61,233,71,67.23,-1770
34,29,2,62,232,70,67.23,-1770
34,29,2,63,232,71,67.23,-1770
34,29,3,0,239,72,67.41,-1590
34,29,3,1,239,73,67.41,-1590
34,29,3,2,238,72,67.41,-1590
34,29,3,3,238,73,67.41,-1590
34,29,3,4,237,72,67.41,-1590
34,29,3,5,237,73,67.41,-1590
34,29,3,6,236,72,67.41,-1590
34,29,3,7,236,73,67.41,-1590
34,29,3,8,235,72,67.41,-1590
34,29,3,9,235,73,67.41,-1590
34,29,3,10,234,72,67.41,-1590
34,29,3,11,234,73,67.41,-1590
34,29,3,12,233,72,67.41,-1590
34,29,3,13,233,73,67.41,-1590
34,29,3,14,232,72,67.41,-1590
34,29,3,15,232,73,67.41,-1590
34,29,3,16,239,74,67.41,-1590
34,29,3,17,239,75,67.41,-1590
34,29,3,18,238,74,67.41,-1590
34,29,3,19,238,75,67.41,-1590
34,29,3,20,237,74,67.41,-1590
34,29,3,21,237,75,67.41,-1590
34,29,3,22,236,74,67.41,-1590
34,29,3,23,236,75,67.41,-1590
34,29,3,24,235,74,67.41,-1590
34,29,3,25,235,75,67.41,-1590
34,29,3,26,234,74,67.41,-1590
34,29,3,27,234,75,67.41,-1590
34,29,3,28,233,74,67.41,-1590
34,29,3,29,233,75,67.41,-1590
34,29,3,30,232,74,67.41,-1590
34,29,3,31,232,75,67.41,-1590
34,29,3,32,239,76,67.41,-1590
34,29,3,33,239,77,67.41,-1590
34,29,3,34,238,76,67.41,-1590
34,29,3,35,238,77,67.41,-1590
34,29,3,36,237,76,67.41,-1590
34,29,3,37,237,77,67.41,-1590
34,29,3,38,236,76,67.41,-1590
34,29,3,39,236,77,67.41,-1590
34,29,3,40,235,76,67.41,-1590
34,29,3,41,235,77,67.41,-1590
34,29,3,42,234,76,67.41,-1590
34,29,3,43,234,77,67.41,-1590
34,29,3,44,233,76,67.41,-1590
34,29,3,45,233,77,67.41,-1590
34,29,3,46,232,76,67.41,-1590
34,29,3,47,232,77,67.41,-1590
34,29,3,48,239,78,67.41,-1590
34,29,3,49,239,79,67.41,-1590
34,29,3,50,238,78,67.41,-1590
34,29,3,51,238,79,67.41,-1590
34,29,3,52,237,78,67.41,-1590
34,29,3,53,237,79,67.41,-1590
34,29,3,54,236,78,67.41,-1590
34,29,3,55,236,79,67.41,-1590
34,29,3,56,235,78,67.41,-1590
34,29,3,57,235,79,67.41,-1590
34,29,3,58,234,78,67.41,-1590
34,29,3,59,234,79,67.41,-1590
34,29,3,60,233,78,67.41,-1590
34,29,3,61,233,79,67.41,-1590
34,29,3,62,232,78,67.41,-1590
34,29,3,63,232,79,67.41,-1590
34,29,4,0,239,80,67.41,-1590
34,29,4,1,239,81,67.41,-1590
34,29,4,2,238,80,67.41,-1590
34,29,4,3,238,81,67.41,-1590
34,29,4,4,237,80,67.41,-1590
34,29,4,5,237,81,67.41,-1590
34,29,4,6,236,80,67.41,-1590
34,29,4,7,236,81,67.41,-1590
34,29,4,8,235,80,67.41,-1590
34,29,4,9,235,81,67.41,-1590
34,29,4,10,234,80,67.41,-1590
34,29,4,11,234,81,67.41,-1590
34,29,4,12,233,80,67.41,-1590
34,29,4,13,233,81,67.41,-1590
34,29,4,14,232,80,67.41,-1590
34,29,4,15,232,81,67.41,-1590
34,29,4,16,239,82,67.41,-1590
34,29,4,17,239,83,67.41,-1590
34,29,4,18,238,82,67.41,-1590
34,29,4,19,238,83,67.41,-1590
34,29,4,20,237,82,67.41,-1590
34,29,4,21,237,83,67.41,-1590
34,29,4,22,236,82,67.41,-1590
34,29,4,23,236,83,67.41,-1590
34,29,4,24,235,82,67.41,-1590
34,29,4,25,235,83,67.41,-1590
34,29,4,26,234,82,67.41,-1590
34,29,4,27,234,83,67.41,-1590
34,29,4,28,233,82,67.41,-1590
34,29,4,29,233,83,67.41,-1590
34,29,4,30,232,82,67.41,-1590
34,29,4,31,232,83,67.41,-1590
34,29,4,32,239,84,67.41,-1590
34,29,4,33,239,85,67.41,-1590
34,29,4,34,238,84,67.41,-1590
34,29,4,35,238,85,67.41,-1590
34,29,4,36,237,84,67.41,-1590
34,29,4,37,237,85,67.41,-1590
34,29,4,38,236,84,67.41,-1590
34,29,4,39,236,85,67.41,-1590
34,29,4,40,235,84,67.41,-1590
34,29,4,41,235,85,67.41,-1590
34,29,4,42,234,84,67.41,-1590
34,29,4,43,234,85,67.41,-1590
34,29,4,44,233,84,67.41,-1590
34,29,4,45,233,85,67.41,-1590
34,29,4,46,232,84,67.41,-1590
34,29,4,47,232,85,67.41,-1590
34,29,4,48,239,86,67.41,-1590
34,29,4,49,239,87,67.41,-1590
34,29,4,50,238,86,67.41,-1590
34,29,4,51,238,87,67.41,-1590
34,29,4,52,237,86,67.41,-1590
34,29,4,53,237,87,67.41,-1590
34,29,4,54,236,86,67.41,-1590
34,29,4,55,236,87,67.41,-1590
34,29,4,56,235,86,67.41,-1590
34,29,4,57,235,87,67.41,-1590
34,29,4,58,234,86,67.41,-1590
34,29,4,59,234,87,67.41,-1590
34,29,4,60,233,86,67.41,-1590
34,29,4,61,233,87,67.41,-1590
34,29,4,62,232,86,67.41,-1590
34,29,4,63,232,87,67.41,-1590
34,29,5,0,239,88,67.41,-1590
34,29,5,1,239,89,67.41,-1590
34,29,5,2,238,88,67.41,-1590
34,29,5,3,238,89,67.41,-1590
34,29,5,4,237,88,67.41,-1590
34,29,5,5,237,89,67.41,-1590
34,29,5,6,236,88,67.41,-1590
34,29,5,7,236,89,67.41,-1590
34,29,5,8,235,88,67.41,-1590
34,29,5,9,235,89,67.41,-1590
34,29,5,10,234,88,67.41,-1590
34,29,5,11,234,89,67.41,-1590
34,29,5,12,233,88,67.41,-1590
34,29,5,13,233,89,67.41,-1590
34,29,5,14,232,88,67.41,-1590
34,29,5,15,232,89,67.41,-1590
34,29,5,16,239,90,67.41,-1590
34,29,5,17,239,91,67.41,-1590
34,29,5,18,238,90,67.41,-1590
34,29,5,19,238,91,67.41,-1590
34,29,5,20,237,90,67.41,-1590
34,29,5,21,237,91,67.41,-1590
34,29,5,22,236,90,67.41,-1590
34,29,5,23,236,91,67.41,-1590
34,29,5,24,235,90,67.41,-1590
34,29,5,25,235,91,67.41,-1590
34,29,5,26,234,90,67.41,-1590
34,29,5,27,234,91,67.41,-1590
34,29,5,28,233,90,67.41,-1590
34,29,5,29,233,91,67.41,-1590
34,29,5,30,232,90,67.41,-1590
34,29,5,31,232,91,67.41,-1590
34,29,5,32,239,92,67.41,-1590
34,29,5,33,239,93,67.41,-1590
34,29,5,34,238,92,67.41,-1590
34,29,5,35,238,93,67.41,-1590
34,29,5,36,237,92,67.41,-1590
34,29,5,37,237,93,67.41,-1590
34,29,5,38,236,92,67.41,-1590
34,29,5,39,236,93,67.41,-1590
34,29,5,40,235,92,67.41,-1590
34,29,5,41,235,93,67.41,-1590
34,29,5,42,234,92,67.41,-1590
34,29,5,43,234,93,67.41,-1590
34,29,5,44,233,92,67.41,-1590
34,29,5,45,233,93,67.41,-1590
34,29,5,46,232,92,67.41,-1590
34,29,5,47,232,93,67.41,-1590
34,29,5,48,239,94,67.41,-1590
34,29,5,49,239,95,67.41,-1590
34,29,5,50,238,94,67.41,-1590
34,29,5,51,238,95,67.41,-1590
34,29,5,52,237,94,67.41,-1590
34,29,5,53,237,95,67.41,-1590
34,29,5,54,236,94,67.41,-1590
34,29,5,55,236,95,67.41,-1590
34,29,5,56,235,94,67.41,-1590
34,29,5,57,235,95,67.41,-1590
34,29,5,58,234,94,67.41,-1590
34,29,5,59,234,95,67.41,-1590
34,29,5,60,233,94,67.41,-1590
34,29,5,61,233,95,67.41,-1590
34,29,5,62,232,94,67.41,-1590
34,29,5,63,232,95,67.41,-1590
35,53,0,0,168,47,67.58,-1420
35,53,0,1,168,46,67.58,-1420
35,53,0,2,169,47,67.58,-1420
35,53,0,3,169,46,67.58,-1420
35,53,0,4,170,47,67.58,-1420
35,53,0,5,170,46,67.58,-1420
35,53,0,6,171,47,67.58,-1420
35,53,0,7,171,46,67.58,-1420
35,53,0,8,172,47,67.58,-1420
35,53,0,9,172,46,67.58,-1420
35,53,0,10,173,47,67.58,-1420
35,53,0,11,173,46,67.58,-1420
35,53,0,12,174,47,67.58,-1420
35,53,0,13,174,46,67.58,-1420
35,53,0,14,175,47,67.58,-1420
35,53,0,15,175,46,67.58,-1420
35,53,0,16,168,45,67.58,-1420
35,53,0,17,168,44,67.58,-1420
35,53,0,18,169,45,67.58,-1420
35,53,0,19,169,44,67.58,-1420
35,53,0,20,170,45,67.58,-1420
35,53,0,21,170,44,67.58,-1420
35,53,0,22,171,45,67.58,-1420
35,53,0,23,171,44,67.58,-1420
35,53,0,24,172,45,67.58,-1420
35,53,0,25,172,44,67.58,-1420
35,53,0,26,173,45,67.58,-1420
35,53,0,27,173,44,67.58,-1420
35,53,0,28,174,45,67.58,-1420
35,53,0,29,174,44,67.58,-1420
35,53,0,30,175,45,67.58,-1420
35,53,0,31,175,44,67.58,-1420
35,53,0,32,168,43,67.58,-1420
35,53,0,33,168,42,67.58,-1420
35,53,0,34,169,43,67.58,-1420
35,53,0,35,169,42,67.58,-1420
35,53,0,36,170,43,67.58,-1420
35,53,0,37,170,42,67.58,-1420
35,53,0,38,171,43,67.58,-1420
35,53,0,39,171,42,67.58,-1420
35,53,0,40,172,43,67.58,-1420
35,53,0,41,172,42,67.58,-1420
35,53,0,42,173,43,67.58,-1420
35,53,0,43,173,42,67.58,-1420
35,53,0,44,174,43,67.58,-1420
35,53,0,45,174,42,67.58,-1420
35,53,0,46,175,43,67.58,-1420
35,53,0,47,175,42,67.58,-1420
35,53,0,48,168,41,67.58,-1420
35,53,0,49,168,40,67.58,-1420
35,53,0,50,169,41,67.58,-1420
35,53,0,51,169,40,67.58,-1420
35,53,0,52,170,41,67.58,-1420
35,53,0,53,170,40,67.58,-1420
35,53,0,54,171,41,67.58,-1420
35,53,0,55,171,40,67.58,-1420
35,53,0,56,172,41,67.58,-1420
35,53,0,57,172,40,67.58,-1420
35,53,0,58,173,41,67.58,-1420
35,53,0,59,173,40,67.58,-1420
35,53,0,60,174,41,67.58,-1420
35,53,0,61,174,40,67.58,-1420
35,53,0,62,175,41,67.58,-1420
35,53,0,63,175,40,67.58,-1420
35,53,1,0,168,39,67.58,-1420
35,53,1,1,168,38,67.58,-1420
35,53,1,2,169,39,67.58,-1420
35,53,1,3,169,38,67.58,-1420
35,53,1,4,170,39,67.58,-1420
35,53,1,5,170,38,67.58,-1420
35,53,1,6,171,39,67.58,-1420
35,53,1,7,171,38,67.58,-1420
35,53,1,8,172,39,67.58,-1420
35,53,1,9,172,38,67.58,-1420
35,53,1,10,173,39,67.58,-1420
35,53,1,11,173,38,67.58,-1420
35,53,1,12,174,39,67.58,-1420
35,53,1,13,174,38,67.58,-1420
35,53,1,14,175,39,67.58,-1420
35,53,1,15,175,38,67.58,-1420
35,53,1,16,168,37,67.58,-1420
35,53,1,17,168,36,67.58,-1420
35,53,1,18,169,37,67.58,-1420
35,53,1,19,169,36,67.58,-1420
35,53,1,20,170,37,67.58,-1420
35,53,1,21,170,36,67.58,-1420
35,53,1,22,171,37,67.58,-1420
35,53,1,23,171,36,67.58,-1420
35,53,1,24,172,37,67.58,-1420
35,53,1,25,172,36,67.58,-1420
35,53,1,26,173,37,67.58,-1420
35,53,1,27,173,36,67.58,-1420
35,53,1,28,174,37,67.58,-1420
35,53,1,29,174,36,67.58,-1420
35,53,1,30,175,37,67.58,-1420
35,53,1,31,175,36,67.58,-1420
35,53,1,32,168,35,67.58,-1420
35,53,1,33,168,34,67.58,-1420
35,53,1,34,169,35,67.58,-1420
35,53,1,35,169,34,67.58,-1420
35,53,1,36,170,35,67.58,-1420
35,53,1,37,170,34,67.58,-1420
35,53,1,38,171,35,67.58,-1420
35,53,1,39,171,34,67.58,-1420
35,53,1,40,172,35,67.58,-1420
35,53,1,41,172,34,67.58,-1420
35,53,1,42,173,35,67.58,-1420
35,53,1,43,173,34,67.58,-1420
35,53,1,44,174,35,67.58,-1420
35,53,1,45,174,34,67.58,-1420
35,53,1,46,175,35,67.58,-1420
35,53,1,47,175,34,67.58,-1420
35,53,1,48,168,33,67.58,-1420
35,53,1,49,168,32,67.58,-1420
35,53,1,50,169,33,67.58,-1420
35,53,1,51,169,32,67.58,-1420
35,53,1,52,170,33,67.58,-1420
35,53,1,53,170,32,67.58,-1420
35,53,1,54,171,33,67.58,-1420
35,53,1,55,171,32,67.58,-1420
35,53,1,56,172,33,67.58,-1420
35,53,1,57,172,32,67.58,-1420
35,53,1,58,173,33,67.58,-1420
35,53,1,59,173,32,67.58,-1420
35,53,1,60,174,33,67.58,-1420
