sector,ib,channel,bias,gs
27,5,43,68.88,-120
27,5,44,68.88,-120
27,5,45,68.88,-120
27,5,46,68.88,-120
27,5,47,68.88,-120
27,5,48,68.88,-120
27,5,49,68.88,-120
27,5,50,68.88,-120
27,5,51,68.88,-120
27,5,52,68.88,-120
27,5,53,68.88,-120
27,5,54,68.88,-120
27,5,55,68.88,-120
27,5,56,68.88,-120
27,5,57,68.88,-120
27,5,58,68.88,-120
27,5,59,68.88,-120
27,5,60,68.88,-120
27,5,61,68.88,-120
27,5,62,68.88,-120
27,5,63,68.88,-120
28,0,0,69.43,430
28,0,1,69.43,430
28,0,2,69.43,430
28,0,3,69.43,430
28,0,4,69.43,430
28,0,5,69.43,430
28,0,6,69.43,430
28,0,7,69.43,430
28,0,8,69.43,430
28,0,9,69.43,430
28,0,10,69.43,430
28,0,11,69.43,430
28,0,12,69.43,430
28,0,13,69.43,430
28,0,14,69.43,430
28,0,15,69.43,430
28,0,16,69.43,430
28,0,17,69.43,430
28,0,18,69.43,430
28,0,19,69.43,430
28,0,20,69.43,430
28,0,21,69.43,430
28,0,22,69.43,430
28,0,23,69.43,430
28,0,24,69.43,430
28,0,25,69.43,430
28,0,26,69.43,430
28,0,27,69.43,430
28,0,28,69.43,430
28,0,29,69.43,430
28,0,30,69.43,430
28,0,31,69.43,430
28,0,32,69.43,430
28,0,33,69.43,430
28,0,34,69.43,430
28,0,35,69.43,430
28,0,36,69.43,430
28,0,37,69.43,430
28,0,38,69.43,430
28,0,39,69.43,430
28,0,40,69.43,430
28,0,41,69.43,430
28,0,42,69.43,430
28,0,43,69.43,430
28,0,44,69.43,430
28,0,45,69.43,430
28,0,46,69.43,430
28,0,47,69.43,430
28,0,48,69.43,430
28,0,49,69.43,430
28,0,50,69.43,430
28,0,51,69.43,430
28,0,52,69.43,430
28,0,53,69.43,430
28,0,54,69.43,430
28,0,55,69.43,430
28,0,56,69.43,430
28,0,57,69.43,430
28,0,58,69.43,430
28,0,59,69.43,430
28,0,60,69.43,430
28,0,61,69.43,430
28,0,62,69.43,430
28,0,63,69.43,430
28,1,0,69.43,430
28,1,1,69.43,430
28,1,2,69.43,430
28,1,3,69.43,430
28,1,4,69.43,430
28,1,5,69.43,430
28,1,6,69.43,430
28,1,7,69.43,430
28,1,8,69.43,430
28,1,9,69.43,430
28,1,10,69.43,430
28,1,11,69.43,430
28,1,12,69.43,430
28,1,13,69.43,430
28,1,14,69.43,430
28,1,15,69.43,430
28,1,16,69.43,430
28,1,17,69.43,430
28,1,18,69.43,430
28,1,19,69.43,430
28,1,20,69.43,430
28,1,21,69.43,430
28,1,22,69.43,430
28,1,23,69.43,430
28,1,24,69.43,430
28,1,25,69.43,430
28,1,26,69.43,430
28,1,27,69.43,430
28,1,28,69.43,430
28,1,29,69.43,430
28,1,30,69.43,430
28,1,31,69.43,430
28,1,32,69.43,430
28,1,33,69.43,430
28,1,34,69.43,430
28,1,35,69.43,430
28,1,36,69.43,430
28,1,37,69.43,430
28,1,38,69.43,430
28,1,39,69.43,430
28,1,40,69.43,430
28,1,41,69.43,430
28,1,42,69.43,430
28,1,43,69.43,430
28,1,44,69.43,430
28,1,45,69.43,430
28,1,46,69.43,430
28,1,47,69.43,430
28,1,48,69.43,430
28,1,49,69.43,430
28,1,50,69.43,430
28,1,51,69.43,430
28,1,52,69.43,430
28,1,53,69.43,430
28,1,54,69.43,430
28,1,55,69.43,430
28,1,56,69.43,430
28,1,57,69.43,430
28,1,58,69.43,430
28,1,59,69.43,430
28,1,60,69.43,430
28,1,61,69.43,430
28,1,62,69.43,430
28,1,63,69.43,430
28,2,0,69.43,430
28,2,1,69.43,430
28,2,2,69.43,430
28,2,3,69.43,430
28,2,4,69.43,430
28,2,5,69.43,430
28,2,6,69.43,430
28,2,7,69.43,430
28,2,8,69.43,430
28,2,9,69.43,430
28,2,10,69.43,430
28,2,11,69.43,430
28,2,12,69.43,430
28,2,13,69.43,430
28,2,14,69.43,430
28,2,15,69.43,430
28,2,16,69.43,430
28,2,17,69.43,430
28,2,18,69.43,430
28,2,19,69.43,430
28,2,20,69.43,430
28,2,21,69.43,430
28,2,22,69.43,430
28,2,23,69.43,430
28,2,24,69.43,430
28,2,25,69.43,430
28,2,26,69.43,430
28,2,27,69.43,430
28,2,28,69.43,430
28,2,29,69.43,430
28,2,30,69.43,430
28,2,31,69.43,430
28,2,32,69.43,430
28,2,33,69.43,430
28,2,34,69.43,430
28,2,35,69.43,430
28,2,36,69.43,430
28,2,37,69.43,430
28,2,38,69.43,430
28,2,39,69.43,430
28,2,40,69.43,430
28,2,41,69.43,430
28,2,42,69.43,430
28,2,43,69.43,430
28,2,44,69.43,430
28,2,45,69.43,430
28,2,46,69.43,430
28,2,47,69.43,430
28,2,48,69.43,430
28,2,49,69.43,430
28,2,50,69.43,430
28,2,51,69.43,430
28,2,52,69.43,430
28,2,53,69.43,430
28,2,54,69.43,430
28,2,55,69.43,430
28,2,56,69.43,430
28,2,57,69.43,430
28,2,58,69.43,430
28,2,59,69.43,430
28,2,60,69.43,430
28,2,61,69.43,430
28,2,62,69.43,430
28,2,63,69.43,430
28,3,0,69.43,430
28,3,1,69.43,430
28,3,2,69.43,430
28,3,3,69.43,430
28,3,4,69.43,430
28,3,5,69.43,430
28,3,6,69.43,430
28,3,7,69.43,430
28,3,8,69.43,430
28,3,9,69.43,430
28,3,10,69.43,430
28,3,11,69.43,430
28,3,12,69.43,430
28,3,13,69.43,430
28,3,14,69.43,430
28,3,15,69.43,430
28,3,16,69.43,430
28,3,17,69.43,430
28,3,18,69.43,430
28,3,19,69.43,430
28,3,20,69.43,430
28,3,21,69.43,430
28,3,22,69.43,430
28,3,23,69.43,430
28,3,24,69.43,430
28,3,25,69.43,430
28,3,26,69.43,430
28,3,27,69.43,430
28,3,28,69.43,430
28,3,29,69.43,430
28,3,30,69.43,430
28,3,31,69.43,430
28,3,32,69.43,430
28,3,33,69.43,430
28,3,34,69.43,430
28,3,35,69.43,430
28,3,36,69.43,430
28,3,37,69.43,430
28,3,38,69.43,430
28,3,39,69.43,430
28,3,40,69.43,430
28,3,41,69.43,430
28,3,42,69.43,430
28,3,43,69.43,430
28,3,44,69.43,430
28,3,45,69.43,430
28,3,46,69.43,430
28,3,47,69.43,430
28,3,48,69.43,430
28,3,49,69.43,430
28,3,50,69.43,430
28,3,51,69.43,430
28,3,52,69.43,430
28,3,53,69.43,430
28,3,54,69.43,430
28,3,55,69.43,430
28,3,56,69.43,430
28,3,57,69.43,430
28,3,58,69.43,430
28,3,59,69.43,430
28,3,60,69.43,430
28,3,61,69.43,430
28,3,62,69.43,430
28,3,63,69.43,430
28,4,0,69.43,430
28,4,1,69.43,430
28,4,2,69.43,430
28,4,3,69.43,430
28,4,4,69.43,430
28,4,5,69.43,430
28,4,6,69.43,430
28,4,7,69.43,430
28,4,8,69.43,430
28,4,9,69.43,430
28,4,10,69.43,430
28,4,11,69.43,430
28,4,12,69.43,430
28,4,13,69.43,430
28,4,14,69.43,430
28,4,15,69.43,430
28,4,16,69.43,430
28,4,17,69.43,430
28,4,18,69.43,430
28,4,19,69.43,430
28,4,20,69.43,430
28,4,21,69.43,430
28,4,22,69.43,430
28,4,23,69.43,430
28,4,24,69.43,430
28,4,25,69.43,430
28,4,26,69.43,430
28,4,27,69.43,430
28,4,28,69.43,430
28,4,29,69.43,430
28,4,30,69.43,430
28,4,31,69.43,430
28,4,32,69.43,430
28,4,33,69.43,430
28,4,34,69.43,430
28,4,35,69.43,430
28,4,36,69.43,430
28,4,37,69.43,430
28,4,38,69.43,430
28,4,39,69.43,430
28,4,40,69.43,430
28,4,41,69.43,430
28,4,42,69.43,430
28,4,43,69.43,430
28,4,44,69.43,430
28,4,45,69.43,430
28,4,46,69.43,430
28,4,47,69.43,430
28,4,48,69.43,430
28,4,49,69.43,430
28,4,50,69.43,430
28,4,51,69.43,430
28,4,52,69.43,430
28,4,53,69.43,430
28,4,54,69.43,430
28,4,55,69.43,430
28,4,56,69.43,430
28,4,57,69.43,430
28,4,58,69.43,430
28,4,59,69.43,430
28,4,60,69.43,430
28,4,61,69.43,430
28,4,62,69.43,430
28,4,63,69.43,430
28,5,0,69.43,430
28,5,1,69.43,430
28,5,2,69.43,430
28,5,3,69.43,430
28,5,4,69.43,430
28,5,5,69.43,430
28,5,6,69.43,430
28,5,7,69.43,430
28,5,8,69.43,430
28,5,9,69.43,430
28,5,10,69.43,430
28,5,11,69.43,430
28,5,12,69.43,430
28,5,13,69.43,430
28,5,14,69.43,430
28,5,15,69.43,430
28,5,16,69.43,430
28,5,17,69.43,430
28,5,18,69.43,430
28,5,19,69.43,430
28,5,20,69.43,430
28,5,21,69.43,430
28,5,22,69.43,430
28,5,23,69.43,430
28,5,24,69.43,430
28,5,25,69.43,430
28,5,26,69.43,430
28,5,27,69.43,430
28,5,28,69.43,430
28,5,29,69.43,430
28,5,30,69.43,430
28,5,31,69.43,430
28,5,32,69.43,430
28,5,33,69.43,430
28,5,34,69.43,430
28,5,35,69.43,430
28,5,36,69.43,430
28,5,37,69.43,430
28,5,38,69.43,430
28,5,39,69.43,430
28,5,40,69.43,430
28,5,41,69.43,430
28,5,42,69.43,430
28,5,43,69.43,430
28,5,44,69.43,430
28,5,45,69.43,430
28,5,46,69.43,430
28,5,47,69.43,430
28,5,48,69.43,430
28,5,49,69.43,430
28,5,50,69.43,430
28,5,51,69.43,430
28,5,52,69.43,430
28,5,53,69.43,430
28,5,54,69.43,430
28,5,55,69.43,430
28,5,56,69.43,430
28,5,57,69.43,430
28,5,58,69.43,430
28,5,59,69.43,430
28,5,60,69.43,430
28,5,61,69.43,430
28,5,62,69.43,430
28,5,63,69.43,430
29,0,0,69.43,430
29,0,1,69.43,430
29,0,2,69.43,430
29,0,3,69.43,430
29,0,4,69.43,430
29,0,5,69.43,430
29,0,6,69.43,430
29,0,7,69.43,430
29,0,8,69.43,430
29,0,9,69.43,430
29,0,10,69.43,430
29,0,11,69.43,430
29,0,12,69.43,430
29,0,13,69.43,430
29,0,14,69.43,430
29,0,15,69.43,430
29,0,16,69.43,430
29,0,17,69.43,430
29,0,18,69.43,430
29,0,19,69.43,430
29,0,20,69.43,430
29,0,21,69.43,430
29,0,22,69.43,430
29,0,23,69.43,430
29,0,24,69.43,430
29,0,25,69.43,430
29,0,26,69.43,430
29,0,27,69.43,430
29,0,28,69.43,430
29,0,29,69.43,430
29,0,30,69.43,430
29,0,31,69.43,430
29,0,32,69.43,430
29,0,33,69.43,430
29,0,34,69.43,430
29,0,35,69.43,430
29,0,36,69.43,430
29,0,37,69.43,430
29,0,38,69.43,430
29,0,39,69.43,430
29,0,40,69.43,430
29,0,41,69.43,430
29,0,42,69.43,430
29,0,43,69.43,430
29,0,44,69.43,430
29,0,45,69.43,430
29,0,46,69.43,430
29,0,47,69.43,430
29,0,48,69.43,430
29,0,49,69.43,430
29,0,50,69.43,430
29,0,51,69.43,430
29,0,52,69.43,430
29,0,53,69.43,430
29,0,54,69.43,430
29,0,55,69.43,430
29,0,56,69.43,430
29,0,57,69.43,430
29,0,58,69.43,430
29,0,59,69.43,430
29,0,60,69.43,430
29,0,61,69.43,430
29,0,62,69.43,430
29,0,63,69.43,430
29,1,0,69.38,380
29,1,1,69.38,380
29,1,2,69.38,380
29,1,3,69.38,380
29,1,4,69.38,380
29,1,5,69.38,380
29,1,6,69.38,380
29,1,7,69.38,380
29,1,8,69.38,380
29,1,9,69.38,380
29,1,10,69.38,380
29,1,11,69.38,380
29,1,12,69.38,380
29,1,13,69.38,380
29,1,14,69.38,380
29,1,15,69.38,380
29,1,16,69.38,380
29,1,17,69.38,380
29,1,18,69.38,380
29,1,19,69.38,380
29,1,20,69.38,380
29,1,21,69.38,380
29,1,22,69.38,380
29,1,23,69.38,380
29,1,24,69.38,380
29,1,25,69.38,380
29,1,26,69.38,380
29,1,27,69.38,380
29,1,28,69.38,380
29,1,29,69.38,380
29,1,30,69.38,380
29,1,31,69.38,380
29,1,32,69.38,380
29,1,33,69.38,380
29,1,34,69.38,380
29,1,35,69.38,380
29,1,36,69.38,380
29,1,37,69.38,380
29,1,38,69.38,380
29,1,39,69.38,380
29,1,40,69.38,380
29,1,41,69.38,380
29,1,42,69.38,380
29,1,43,69.38,380
29,1,44,69.38,380
29,1,45,69.38,380
29,1,46,69.38,380
29,1,47,69.38,380
29,1,48,69.38,380
29,1,49,69.38,380
29,1,50,69.38,380
29,1,51,69.38,380
29,1,52,69.38,380
29,1,53,69.38,380
29,1,54,69.38,380
29,1,55,69.38,380
29,1,56,69.38,380
29,1,57,69.38,380
29,1,58,69.38,380
29,1,59,69.38,380
29,1,60,69.38,380
29,1,61,69.38,380
29,1,62,69.38,380
29,1,63,69.38,380
29,2,0,68.88,-120
29,2,1,68.88,-120
29,2,2,68.88,-120
29,2,3,68.88,-120
29,2,4,68.88,-120
29,2,5,68.88,-120
29,2,6,68.88,-120
29,2,7,68.88,-120
29,2,8,68.88,-120
29,2,9,68.88,-120
29,2,10,68.88,-120
29,2,11,68.88,-120
29,2,12,68.88,-120
29,2,13,68.88,-120
29,2,14,68.88,-120
29,2,15,68.88,-120
29,2,16,68.88,-120
29,2,17,68.88,-120
29,2,18,68.88,-120
29,2,19,68.88,-120
29,2,20,68.88,-120
29,2,21,68.88,-120
29,2,22,68.88,-120
29,2,23,68.88,-120
29,2,24,68.88,-120
29,2,25,68.88,-120
29,2,26,68.88,-120
29,2,27,68.88,-120
29,2,28,68.88,-120
29,2,29,68.88,-120
29,2,30,68.88,-120
29,2,31,68.88,-120
29,2,32,68.88,-120
29,2,33,68.88,-120
29,2,34,68.88,-120
29,2,35,68.88,-120
29,2,36,68.88,-120
29,2,37,68.88,-120
29,2,38,68.88,-120
29,2,39,68.88,-120
29,2,40,68.88,-120
29,2,41,68.88,-120
29,2,42,68.88,-120
29,2,43,68.88,-120
29,2,44,68.88,-120
29,2,45,68.88,-120
29,2,46,68.88,-120
29,2,47,68.88,-120
29,2,48,68.88,-120
29,2,49,68.88,-120
29,2,50,68.88,-120
29,2,51,68.88,-120
29,2,52,68.88,-120
29,2,53,68.88,-120
29,2,54,68.88,-120
29,2,55,68.88,-120
29,2,56,68.88,-120
29,2,57,68.88,-120
29,2,58,68.88,-120
29,2,59,68.88,-120
29,2,60,68.88,-120
29,2,61,68.88,-120
29,2,62,68.88,-120
29,2,63,68.88,-120
29,3,0,68.88,-120
29,3,1,68.88,-120
29,3,2,68.88,-120
29,3,3,68.88,-120
29,3,4,68.88,-120
29,3,5,68.88,-120
29,3,6,68.88,-120
29,3,7,68.88,-120
29,3,8,68.88,-120
29,3,9,68.88,-120
29,3,10,68.88,-120
29,3,11,68.88,-120
29,3,12,68.88,-120
29,3,13,68.88,-120
29,3,14,68.88,-120
29,3,15,68.88,-120
29,3,16,68.88,-120
29,3,17,68.88,-120
29,3,18,68.88,-120
29,3,19,68.88,-120
29,3,20,68.88,-120
29,3,21,68.88,-120
29,3,22,68.88,-120
29,3,23,68.88,-120
29,3,24,68.88,-120
29,3,25,68.88,-120
29,3,26,68.88,-120
29,3,27,68.88,-120
29,3,28,68.88,-120
29,3,29,68.88,-120
29,3,30,68.88,-120
29,3,31,68.88,-120
29,3,32,68.88,-120
29,3,33,68.88,-120
29,3,34,68.88,-120
29,3,35,68.88,-120
29,3,36,68.88,-120
29,3,37,68.88,-120
29,3,38,68.88,-120
29,3,39,68.88,-120
29,3,40,68.88,-120
29,3,41,68.88,-120
29,3,42,68.88,-120
29,3,43,68.88,-120
29,3,44,68.88,-120
29,3,45,68.88,-120
29,3,46,68.88,-120
29,3,47,68.88,-120
29,3,48,68.88,-120
29,3,49,68.88,-120
29,3,50,68.88,-120
29,3,51,68.88,-120
29,3,52,68.88,-120
29,3,53,68.88,-120
29,3,54,68.88,-120
29,3,55,68.88,-120
29,3,56,68.88,-120
29,3,57,68.88,-120
29,3,58,68.88,-120
29,3,59,68.88,-120
29,3,60,68.88,-120
29,3,61,68.88,-120
29,3,62,68.88,-120
29,3,63,68.88,-120
29,4,0,68.88,-120
29,4,1,68.88,-120
29,4,2,68.88,-120
29,4,3,68.88,-120
29,4,4,68.88,-120
29,4,5,68.88,-120
29,4,6,68.88,-120
29,4,7,68.88,-120
29,4,8,68.88,-120
29,4,9,68.88,-120
29,4,10,68.88,-120
29,4,11,68.88,-120
29,4,12,68.88,-120
29,4,13,68.88,-120
29,4,14,68.88,-120
29,4,15,68.88,-120
29,4,16,68.88,-120
29,4,17,68.88,-120
29,4,18,68.88,-120
29,4,19,68.88,-120
29,4,20,68.88,-120
29,4,21,68.88,-120
29,4,22,68.88,-120
29,4,23,68.88,-120
29,4,24,68.88,-120
29,4,25,68.88,-120
29,4,26,68.88,-120
29,4,27,68.88,-120
29,4,28,68.88,-120
29,4,29,68.88,-120
29,4,30,68.88,-120
29,4,31,68.88,-120
29,4,32,68.88,-120
29,4,33,68.88,-120
29,4,34,68.88,-120
29,4,35,68.88,-120
29,4,36,68.88,-120
29,4,37,68.88,-120
29,4,38,68.88,-120
29,4,39,68.88,-120
29,4,40,68.88,-120
29,4,41,68.88,-120
29,4,42,68.88,-120
29,4,43,68.88,-120
29,4,44,68.88,-120
29,4,45,68.88,-120
29,4,46,68.88,-120
29,4,47,68.88,-120
29,4,48,68.88,-120
29,4,49,68.88,-120
29,4,50,68.88,-120
29,4,51,68.88,-120
29,4,52,68.88,-120
29,4,53,68.88,-120
29,4,54,68.88,-120
29,4,55,68.88,-120
29,4,56,68.88,-120
29,4,57,68.88,-120
29,4,58,68.88,-120
29,4,59,68.88,-120
29,4,60,68.88,-120
29,4,61,68.88,-120
29,4,62,68.88,-120
29,4,63,68.88,-120
29,5,0,69.43,430
29,5,1,69.43,430
29,5,2,69.43,430
29,5,3,69.43,430
29,5,4,69.43,430
29,5,5,69.43,430
29,5,6,69.43,430
29,5,7,69.43,430
29,5,8,69.43,430
29,5,9,69.43,430
29,5,10,69.43,430
29,5,11,69.43,430
29,5,12,69.43,430
29,5,13,69.43,430
29,5,14,69.43,430
29,5,15,69.43,430
29,5,16,69.43,430
29,5,17,69.43,430
29,5,18,69.43,430
29,5,19,69.43,430
29,5,20,69.43,430
29,5,21,69.43,430
29,5,22,69.43,430
29,5,23,69.43,430
29,5,24,69.43,430
29,5,25,69.43,430
29,5,26,69.43,430
29,5,27,69.43,430
29,5,28,69.43,430
29,5,29,69.43,430
29,5,30,69.43,430
29,5,31,69.43,430
29,5,32,69.43,430
29,5,33,69.43,430
29,5,34,69.43,430
29,5,35,69.43,430
29,5,36,69.43,430
29,5,37,69.43,430
29,5,38,69.43,430
29,5,39,69.43,430
29,5,40,69.43,430
29,5,41,69.43,430
29,5,42,69.43,430
29,5,43,69.43,430
29,5,44,69.43,430
29,5,45,69.43,430
29,5,46,69.43,430
29,5,47,69.43,430
29,5,48,69.43,430
29,5,49,69.43,430
29,5,50,69.43,430
29,5,51,69.43,430
29,5,52,69.43,430
29,5,53,69.43,430
29,5,54,69.43,430
29,5,55,69.43,430
29,5,56,69.43,430
29,5,57,69.43,430
29,5,58,69.43,430
29,5,59,69.43,430
29,5,60,69.43,430
29,5,61,69.43,430
29,5,62,69.43,430
29,5,63,69.43,430
30,0,0,68.83,-170
30,0,1,68.83,-170
30,0,2,68.83,-170
30,0,3,68.83,-170
30,0,4,68.83,-170
30,0,5,68.83,-170
30,0,6,68.83,-170
30,0,7,68.83,-170
30,0,8,68.83,-170
30,0,9,68.83,-170
30,0,10,68.83,-170
30,0,11,68.83,-170
30,0,12,68.83,-170
30,0,13,68.83,-170
30,0,14,68.83,-170
30,0,15,68.83,-170
30,0,16,68.83,-170
30,0,17,68.83,-170
30,0,18,68.83,-170
30,0,19,68.83,-170
30,0,20,68.83,-170
30,0,21,68.83,-170
30,0,22,68.83,-170
30,0,23,68.83,-170
30,0,24,68.83,-170
30,0,25,68.83,-170
30,0,26,68.83,-170
30,0,27,68.83,-170
30,0,28,68.83,-170
30,0,29,68.83,-170
30,0,30,68.83,-170
30,0,31,68.83,-170
30,0,32,68.83,-170
30,0,33,68.83,-170
30,0,34,68.83,-170
30,0,35,68.83,-170
30,0,36,68.83,-170
30,0,37,68.83,-170
30,0,38,68.83,-170
30,0,39,68.83,-170
30,0,40,68.83,-170
30,0,41,68.83,-170
30,0,42,68.83,-170
30,0,43,68.83,-170
30,0,44,68.83,-170
30,0,45,68.83,-170
30,0,46,68.83,-170
30,0,47,68.83,-170
30,0,48,68.83,-170
30,0,49,68.83,-170
30,0,50,68.83,-170
30,0,51,68.83,-170
30,0,52,68.83,-170
30,0,53,68.83,-170
30,0,54,68.83,-170
30,0,55,68.83,-170
30,0,56,68.83,-170
30,0,57,68.83,-170
30,0,58,68.83,-170
30,0,59,68.83,-170
30,0,60,68.83,-170
30,0,61,68.83,-170
30,0,62,68.83,-170
30,0,63,68.83,-170
30,1,0,68.83,-170
30,1,1,68.83,-170
30,1,2,68.83,-170
30,1,3,68.83,-170
30,1,4,68.83,-170
30,1,5,68.83,-170
30,1,6,68.83,-170
30,1,7,68.83,-170
30,1,8,68.83,-170
30,1,9,68.83,-170
30,1,10,68.83,-170
30,1,11,68.83,-170
30,1,12,68.83,-170
30,1,13,68.83,-170
30,1,14,68.83,-170
30,1,15,68.83,-170
30,1,16,68.83,-170
30,1,17,68.83,-170
30,1,18,68.83,-170
30,1,19,68.83,-170
30,1,20,68.83,-170
30,1,21,68.83,-170
30,1,22,68.83,-170
30,1,23,68.83,-170
30,1,24,68.83,-170
30,1,25,68.83,-170
30,1,26,68.83,-170
30,1,27,68.83,-170
30,1,28,68.83,-170
30,1,29,68.83,-170
30,1,30,68.83,-170
30,1,31,68.83,-170
30,1,32,68.83,-170
30,1,33,68.83,-170
30,1,34,68.83,-170
30,1,35,68.83,-170
30,1,36,68.83,-170
30,1,37,68.83,-170
30,1,38,68.83,-170
30,1,39,68.83,-170
30,1,40,68.83,-170
30,1,41,68.83,-170
30,1,42,68.83,-170
30,1,43,68.83,-170
30,1,44,68.83,-170
30,1,45,68.83,-170
30,1,46,68.83,-170
30,1,47,68.83,-170
30,1,48,68.83,-170
30,1,49,68.83,-170
30,1,50,68.83,-170
30,1,51,68.83,-170
30,1,52,68.83,-170
30,1,53,68.83,-170
30,1,54,68.83,-170
30,1,55,68.83,-170
30,1,56,68.83,-170
30,1,57,68.83,-170
30,1,58,68.83,-170
30,1,59,68.83,-170
30,1,60,68.83,-170
30,1,61,68.83,-170
30,1,62,68.83,-170
30,1,63,68.83,-170
30,2,0,68.83,-170
30,2,1,68.83,-170
30,2,2,68.83,-170
30,2,3,68.83,-170
30,2,4,68.83,-170
30,2,5,68.83,-170
30,2,6,68.83,-170
30,2,7,68.83,-170
30,2,8,68.83,-170
30,2,9,68.83,-170
30,2,10,68.83,-170
30,2,11,68.83,-170
30,2,12,68.83,-170
30,2,13,68.83,-170
30,2,14,68.83,-170
30,2,15,68.83,-170
30,2,16,68.83,-170
30,2,17,68.83,-170
30,2,18,68.83,-170
30,2,19,68.83,-170
30,2,20,68.83,-170
30,2,21,68.83,-170
30,2,22,68.83,-170
30,2,23,68.83,-170
30,2,24,68.83,-170
30,2,25,68.83,-170
30,2,26,68.83,-170
30,2,27,68.83,-170
30,2,28,68.83,-170
30,2,29,68.83,-170
30,2,30,68.83,-170
30,2,31,68.83,-170
30,2,32,68.83,-170
30,2,33,68.83,-170
30,2,34,68.83,-170
30,2,35,68.83,-170
30,2,36,68.83,-170
30,2,37,68.83,-170
30,2,38,68.83,-170
30,2,39,68.83,-170
30,2,40,68.83,-170
30,2,41,68.83,-170
30,2,42,68.83,-170
30,2,43,68.83,-170
30,2,44,68.83,-170
30,2,45,68.83,-170
30,2,46,68.83,-170
30,2,47,68.83,-170
30,2,48,68.83,-170
30,2,49,68.83,-170
30,2,50,68.83,-170
30,2,51,68.83,-170
30,2,52,68.83,-170
30,2,53,68.83,-170
30,2,54,68.83,-170
30,2,55,68.83,-170
30,2,56,68.83,-170
30,2,57,68.83,-170
30,2,58,68.83,-170
30,2,59,68.83,-170
30,2,60,68.83,-170
30,2,61,68.83,-170
30,2,62,68.83,-170
30,2,63,68.83,-170
30,3,0,68.83,-170
30,3,1,68.83,-170
30,3,2,68.83,-170
30,3,3,68.83,-170
30,3,4,68.83,-170
30,3,5,68.83,-170
30,3,6,68.83,-170
30,3,7,68.83,-170
30,3,8,68.83,-170
30,3,9,68.83,-170
30,3,10,68.83,-170
30,3,11,68.83,-170
30,3,12,68.83,-170
30,3,13,68.83,-170
30,3,14,68.83,-170
30,3,15,68.83,-170
30,3,16,68.83,-170
30,3,17,68.83,-170
30,3,18,68.83,-170
30,3,19,68.83,-170
30,3,20,68.83,-170
30,3,21,68.83,-170
30,3,22,68.83,-170
30,3,23,68.83,-170
30,3,24,68.83,-170
30,3,25,68.83,-170
30,3,26,68.83,-170
30,3,27,68.83,-170
30,3,28,68.83,-170
30,3,29,68.83,-170
30,3,30,68.83,-170
30,3,31,68.83,-170
30,3,32,68.83,-170
30,3,33,68.83,-170
30,3,34,68.83,-170
30,3,35,68.83,-170
30,3,36,68.83,-170
30,3,37,68.83,-170
30,3,38,68.83,-170
30,3,39,68.83,-170
30,3,40,68.83,-170
30,3,41,68.83,-170
30,3,42,68.83,-170
30,3,43,68.83,-170
30,3,44,68.83,-170
30,3,45,68.83,-170
30,3,46,68.83,-170
30,3,47,68.83,-170
30,3,48,68.83,-170
30,3,49,68.83,-170
30,3,50,68.83,-170
30,3,51,68.83,-170
30,3,52,68.83,-170
30,3,53,68.83,-170
30,3,54,68.83,-170
30,3,55,68.83,-170
30,3,56,68.83,-170
30,3,57,68.83,-170
30,3,58,68.83,-170
30,3,59,68.83,-170
30,3,60,68.83,-170
30,3,61,68.83,-170
30,3,62,68.83,-170
30,3,63,68.83,-170
30,4,0,68.83,-170
30,4,1,68.83,-170
30,4,2,68.83,-170
30,4,3,68.83,-170
30,4,4,68.83,-170
30,4,5,68.83,-170
30,4,6,68.83,-170
30,4,7,68.83,-170
30,4,8,68.83,-170
30,4,9,68.83,-170
30,4,10,68.83,-170
30,4,11,68.83,-170
30,4,12,68.83,-170
30,4,13,68.83,-170
30,4,14,68.83,-170
30,4,15,68.83,-170
30,4,16,68.83,-170
30,4,17,68.83,-170
30,4,18,68.83,-170
30,4,19,68.83,-170
30,4,20,68.83,-170
30,4,21,68.83,-170
30,4,22,68.83,-170
30,4,23,68.83,-170
30,4,24,68.83,-170
30,4,25,68.83,-170
30,4,26,68.83,-170
30,4,27,68.83,-170
30,4,28,68.83,-170
30,4,29,68.83,-170
30,4,30,68.83,-170
30,4,31,68.83,-170
30,4,32,68.83,-170
30,4,33,68.83,-170
30,4,34,68.83,-170
30,4,35,68.83,-170
30,4,36,68.83,-170
30,4,37,68.83,-170
30,4,38,68.83,-170
30,4,39,68.83,-170
30,4,40,68.83,-170
30,4,41,68.83,-170
30,4,42,68.83,-170
30,4,43,68.83,-170
30,4,44,68.83,-170
30,4,45,68.83,-170
30,4,46,68.83,-170
30,4,47,68.83,-170
30,4,48,68.83,-170
30,4,49,68.83,-170
30,4,50,68.83,-170
30,4,51,68.83,-170
30,4,52,68.83,-170
30,4,53,68.83,-170
30,4,54,68.83,-170
30,4,55,68.83,-170
30,4,56,68.83,-170
30,4,57,68.83,-170
30,4,58,68.83,-170
30,4,59,68.83,-170
30,4,60,68.83,-170
30,4,61,68.83,-170
30,4,62,68.83,-170
30,4,63,68.83,-170
30,5,0,68.83,-170
30,5,1,68.83,-170
30,5,2,68.83,-170
30,5,3,68.83,-170
30,5,4,68.83,-170
30,5,5,68.83,-170
30,5,6,68.83,-170
30,5,7,68.83,-170
30,5,8,68.83,-170
30,5,9,68.83,-170
30,5,10,68.83,-170
